Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score
27450,19,Female,Undergraduate,Syria,1.6,Twitter,No,8.7,9,In Relationship,0,2
27451,20,Female,Graduate,UAE,1.9,Instagram,No,9.0,8,Single,2,2
27452,23,Female,Undergraduate,Egypt,4.2,Facebook,No,7.7,7,In Relationship,3,6
27453,24,Female,Graduate,Slovakia,7.3,Instagram,Yes,5.4,4,Single,4,8
27454,18,Female,Undergraduate,Portugal,2.5,TikTok,No,7.6,9,Single,1,2
27455,22,Female,Undergraduate,Japan,8.2,TikTok,Yes,4.6,5,Single,5,9
27456,20,Male,Undergraduate,Cyprus,6.5,Twitter,Yes,7.2,7,Single,4,7
27457,20,Female,Undergraduate,Switzerland,7.0,Facebook,No,6.1,7,Single,4,6
27458,19,Female,Graduate,Bosnia,2.1,YouTube,No,9.0,7,In Relationship,2,3
27459,18,Male,Graduate,Vatican City,6.7,YouTube,Yes,6.1,6,Single,3,8
27460,19,Female,Undergraduate,Spain,5.9,YouTube,Yes,5.9,5,Single,5,9
27461,24,Male,Undergraduate,Belarus,2.6,VKontakte,No,7.6,7,Single,1,4
27462,23,Female,Undergraduate,Andorra,3.6,KakaoTalk,No,8.2,8,Single,1,3
27463,19,Female,Graduate,Australia,5.7,TikTok,Yes,6.9,6,Complicated,3,6
27464,20,Male,Graduate,Tajikistan,2.7,TikTok,No,8.5,8,In Relationship,3,4
27465,18,Female,Undergraduate,Denmark,8.0,WhatsApp,Yes,6.1,4,Single,3,9
27466,23,Female,Undergraduate,Japan,5.8,TikTok,Yes,6.8,6,Complicated,4,7
27467,20,Male,Graduate,Albania,6.1,Twitter,Yes,6.9,5,Single,5,8
27468,23,Male,Graduate,Thailand,2.9,YouTube,No,7.8,8,Single,2,3
27469,20,Female,Undergraduate,Liechtenstein,6.1,YouTube,Yes,6.9,6,Single,3,7
27470,20,Female,High School,Maldives,2.6,Instagram,No,8.2,9,In Relationship,2,2
27471,20,Female,Graduate,Hungary,6.6,YouTube,Yes,5.7,6,In Relationship,4,7
27472,22,Male,Graduate,Poland,4.7,WhatsApp,Yes,7.2,8,In Relationship,3,5
27473,21,Female,Graduate,Malta,8.4,Twitter,Yes,5.3,4,Complicated,5,9
27474,18,Female,Graduate,Sri Lanka,4.3,Instagram,Yes,7.5,7,Single,3,6
27475,24,Male,Undergraduate,Turkey,6.4,TikTok,Yes,7.3,5,Single,4,8
27476,22,Female,Undergraduate,Uruguay,3.8,Instagram,No,7.7,7,Single,2,4
27477,21,Female,Undergraduate,Thailand,5.6,Twitter,No,6.7,5,In Relationship,4,6
27478,23,Female,Undergraduate,Taiwan,2.4,Instagram,No,9.6,8,Complicated,1,3
27479,21,Male,Undergraduate,Norway,8.4,Facebook,Yes,5.6,5,Single,4,9
27480,21,Female,Undergraduate,USA,5.5,Twitter,No,7.1,8,Single,2,5
27481,22,Female,Undergraduate,Serbia,3.2,Facebook,No,7.9,9,In Relationship,1,2
27482,18,Female,Undergraduate,Montenegro,1.9,LINE,No,7.2,7,Single,2,3
27483,19,Female,Undergraduate,Greece,4.8,YouTube,No,7.0,8,In Relationship,2,5
27484,21,Male,Graduate,Spain,7.4,Snapchat,Yes,6.0,4,In Relationship,5,9
27485,19,Male,High School,Ghana,4.8,VKontakte,No,6.4,7,In Relationship,2,4
27486,19,Female,Graduate,Belgium,1.9,Instagram,No,8.7,7,Complicated,1,3
27487,20,Female,Undergraduate,Nigeria,1.9,Twitter,No,8.0,9,Single,1,2
27488,19,Female,Undergraduate,Albania,3.4,Instagram,No,6.7,8,In Relationship,2,5
27489,23,Male,High School,Sri Lanka,2.6,TikTok,No,8.9,8,Single,2,4
27490,23,Female,Undergraduate,Portugal,5.9,Instagram,Yes,6.5,8,Single,3,6
27491,20,Female,Graduate,Italy,1.5,TikTok,No,9.4,8,Single,1,2
27492,18,Male,Undergraduate,Spain,6.3,Snapchat,Yes,7.1,6,In Relationship,3,5
27493,24,Male,High School,Belarus,2.7,TikTok,No,8.8,9,Single,0,2
27494,18,Male,Graduate,Ecuador,4.5,Facebook,No,7.1,8,Single,2,4
27495,23,Male,Undergraduate,Netherlands,3.5,Twitter,No,7.7,7,Single,2,4
27496,24,Male,Graduate,Philippines,6.2,Twitter,Yes,6.3,6,Single,3,6
27497,20,Male,Undergraduate,Vietnam,7.0,LinkedIn,No,6.1,6,Single,2,5
27498,18,Female,Undergraduate,San Marino,6.2,TikTok,Yes,6.3,6,In Relationship,3,7
27499,24,Male,Graduate,Mexico,8.1,Instagram,Yes,5.1,5,In Relationship,4,8
27500,24,Female,High School,Argentina,3.8,Instagram,No,6.9,6,Complicated,2,4
27501,21,Male,Undergraduate,Philippines,3.1,YouTube,No,8.1,7,In Relationship,2,4
27502,18,Male,Undergraduate,Austria,5.3,Instagram,Yes,7.1,6,Single,3,6
27503,20,Female,High School,Hungary,6.1,Twitter,Yes,5.7,7,Complicated,3,6
27504,24,Female,High School,Morocco,5.8,VKontakte,Yes,6.9,5,Single,3,7
27505,23,Male,Graduate,Cyprus,4.6,LinkedIn,No,7.4,7,Single,1,4
27506,21,Male,Undergraduate,Tajikistan,3.3,Instagram,No,8.1,7,Single,2,4
27507,19,Male,Undergraduate,Kyrgyzstan,4.2,TikTok,No,6.2,8,Single,3,5
27508,19,Female,Undergraduate,Denmark,2.0,LinkedIn,No,9.6,7,Complicated,2,3
27509,19,Male,High School,Italy,4.0,YouTube,No,8.3,9,In Relationship,2,3
27510,23,Male,Graduate,Brazil,5.7,TikTok,No,6.6,6,Single,3,5
27511,24,Female,High School,Maldives,4.8,Instagram,No,7.2,8,Single,2,5
27512,20,Male,High School,UK,6.8,Snapchat,Yes,5.4,4,Single,5,9
27513,19,Female,Graduate,Vietnam,6.6,TikTok,Yes,6.3,6,In Relationship,4,7
27514,18,Male,Undergraduate,India,6.9,TikTok,Yes,5.9,6,In Relationship,3,6
27515,19,Male,Undergraduate,Thailand,3.7,YouTube,No,7.8,8,Single,2,4
27516,24,Female,Graduate,Jordan,5.7,Twitter,Yes,7.0,6,Complicated,4,6
27517,22,Female,Undergraduate,Cyprus,2.0,Instagram,No,9.6,9,In Relationship,1,2
27518,23,Male,Undergraduate,Cyprus,6.0,Instagram,Yes,6.7,6,Single,3,6
27519,22,Male,Undergraduate,Maldives,1.5,VKontakte,No,9.2,9,Single,0,2
27520,19,Male,Undergraduate,Romania,3.1,YouTube,No,7.9,9,In Relationship,2,5
27521,24,Female,Undergraduate,Singapore,6.7,WeChat,Yes,5.7,5,Complicated,4,8
27522,19,Female,High School,Denmark,8.3,TikTok,Yes,4.4,5,Complicated,3,8
27523,22,Female,Undergraduate,Andorra,6.1,Instagram,Yes,7.0,5,In Relationship,3,7
27524,24,Male,Undergraduate,Bolivia,3.3,WhatsApp,No,7.3,8,In Relationship,3,3
27525,23,Female,High School,Bhutan,6.5,TikTok,No,5.7,7,In Relationship,3,6
27526,23,Male,Undergraduate,Luxembourg,5.3,Instagram,Yes,7.0,7,In Relationship,4,7
27527,19,Female,Graduate,Montenegro,4.5,YouTube,Yes,6.3,7,Single,3,5
27528,23,Female,Undergraduate,Nigeria,2.2,TikTok,No,8.2,9,Single,1,2
27529,21,Female,Undergraduate,Sri Lanka,3.9,Instagram,No,7.5,9,Single,2,4
27530,24,Female,Graduate,Thailand,3.0,Snapchat,No,8.5,9,Complicated,1,2
27531,24,Male,Undergraduate,Nepal,8.1,Instagram,Yes,4.9,4,Single,4,9
27532,23,Female,Undergraduate,Indonesia,2.6,YouTube,No,7.9,7,Single,2,3
27533,24,Male,Undergraduate,Serbia,3.5,Twitter,No,7.7,8,Single,1,3
27534,22,Male,Graduate,Belgium,3.9,LinkedIn,No,7.1,7,Single,2,5
27535,20,Male,Graduate,South Africa,3.8,YouTube,No,7.3,8,In Relationship,2,4
27536,22,Female,High School,Hungary,3.3,Instagram,No,7.3,9,Complicated,2,3
27537,18,Female,High School,Bahrain,3.9,Instagram,No,7.4,7,In Relationship,3,5
27538,21,Male,Undergraduate,Kyrgyzstan,5.1,WhatsApp,Yes,6.9,7,Single,3,5
27539,20,Male,Undergraduate,Slovakia,5.9,KakaoTalk,Yes,6.4,5,In Relationship,4,8
27540,19,Male,Graduate,Russia,4.8,YouTube,Yes,6.6,6,In Relationship,3,5
27541,24,Female,High School,USA,5.6,WhatsApp,No,6.6,7,Single,4,6
27542,18,Female,Undergraduate,Uruguay,7.3,Twitter,Yes,5.9,7,Complicated,5,9
27543,18,Male,Undergraduate,Bulgaria,6.6,Instagram,Yes,6.7,5,In Relationship,5,8
27544,21,Female,Graduate,Albania,3.9,WeChat,Yes,7.4,5,In Relationship,3,6
27545,20,Male,Undergraduate,Vietnam,5.8,LinkedIn,No,6.8,6,Complicated,3,5
27546,18,Female,Graduate,Poland,7.4,Instagram,Yes,6.0,5,Single,5,8
27547,20,Male,Graduate,Moldova,3.5,TikTok,No,8.5,8,Single,2,4
27548,20,Male,Graduate,Maldives,4.3,YouTube,No,7.0,7,Single,2,5
27549,23,Male,Undergraduate,Canada,7.8,TikTok,Yes,5.7,5,Single,5,9
27550,18,Female,Undergraduate,Tajikistan,2.3,LINE,No,7.9,7,In Relationship,0,3
27551,20,Female,Graduate,Bosnia,5.4,WhatsApp,No,6.1,6,In Relationship,2,5
27552,21,Female,Undergraduate,Hungary,7.7,TikTok,Yes,6.0,5,Complicated,4,9
27553,18,Female,High School,Morocco,7.4,Instagram,Yes,5.5,4,Complicated,4,9
27554,21,Female,Undergraduate,Denmark,2.9,Snapchat,No,8.0,8,In Relationship,1,3
27555,21,Female,Graduate,Trinidad,7.0,Instagram,Yes,5.8,6,Single,4,7
27556,20,Male,Undergraduate,Singapore,7.3,Snapchat,Yes,6.2,5,Complicated,3,7
27557,20,Female,Undergraduate,Albania,6.5,YouTube,Yes,6.3,6,Single,3,7
27558,23,Female,Undergraduate,Spain,4.1,TikTok,Yes,7.8,7,In Relationship,2,5
27559,24,Male,High School,Denmark,1.8,TikTok,No,9.4,8,Complicated,1,2
27560,23,Female,High School,Luxembourg,4.4,Snapchat,No,7.8,7,Single,3,5
27561,18,Male,Undergraduate,Serbia,3.3,Snapchat,No,7.4,7,In Relationship,2,5
27562,23,Male,Undergraduate,UK,2.9,WhatsApp,No,8.9,8,Single,1,4
27563,19,Male,Graduate,Costa Rica,3.7,LINE,No,7.4,6,Complicated,3,5
27564,18,Male,Undergraduate,Venezuela,2.4,Facebook,No,7.3,8,Single,1,3
27565,21,Male,Undergraduate,Chile,7.5,Instagram,Yes,5.7,4,Single,5,9
27566,23,Female,Graduate,USA,6.6,Instagram,Yes,6.6,5,Single,4,9
27567,23,Male,Undergraduate,North Macedonia,4.4,TikTok,Yes,7.3,7,Complicated,3,6
27568,24,Female,High School,Egypt,2.3,YouTube,No,7.5,9,Single,1,2
27569,23,Female,Graduate,Moldova,2.9,TikTok,No,8.2,9,Single,1,3
27570,20,Female,Undergraduate,Oman,4.9,LinkedIn,No,6.4,6,Single,3,6
27571,21,Female,Undergraduate,Nigeria,7.9,TikTok,Yes,5.6,5,Complicated,4,9
27572,23,Male,High School,USA,8.4,Facebook,Yes,5.4,6,In Relationship,4,7
27573,22,Female,Graduate,Uruguay,8.3,LinkedIn,Yes,5.4,5,In Relationship,5,9
27574,22,Female,Undergraduate,Armenia,7.4,Twitter,Yes,5.8,4,Complicated,3,8
27575,21,Male,High School,Iraq,1.8,Facebook,No,9.0,9,Single,3,3
27576,23,Male,Undergraduate,Thailand,8.3,WhatsApp,Yes,5.4,4,In Relationship,4,9
27577,24,Female,Undergraduate,Ireland,5.0,TikTok,Yes,6.4,7,In Relationship,2,5
27578,19,Female,Graduate,Slovakia,1.7,TikTok,No,8.7,9,Single,1,2
27579,24,Female,High School,China,6.7,Instagram,Yes,6.2,6,In Relationship,3,7
27580,19,Female,Graduate,Denmark,6.4,WhatsApp,Yes,6.3,6,In Relationship,4,7
27581,18,Female,Graduate,Kazakhstan,6.3,Snapchat,Yes,6.1,7,Single,3,5
27582,18,Male,Undergraduate,Canada,4.2,YouTube,No,7.9,8,In Relationship,2,4
27583,24,Male,Undergraduate,Panama,5.4,TikTok,Yes,7.2,6,In Relationship,3,7
27584,23,Female,Graduate,San Marino,2.2,TikTok,No,8.2,8,Single,2,3
27585,24,Male,Graduate,Switzerland,8.5,Instagram,Yes,4.2,5,Single,4,9
27586,18,Male,Graduate,Belarus,6.5,Instagram,Yes,6.6,4,In Relationship,5,9
27587,20,Male,Graduate,Ireland,7.0,VKontakte,Yes,6.5,6,Single,3,8
27588,19,Female,Graduate,Jamaica,3.7,LINE,No,7.9,7,In Relationship,2,4
27589,21,Female,Undergraduate,Belgium,2.1,WhatsApp,No,7.6,6,Single,1,3
27590,24,Male,Graduate,Sri Lanka,6.3,Facebook,Yes,5.8,5,In Relationship,4,8
27591,23,Female,Graduate,Venezuela,7.8,YouTube,Yes,5.7,7,In Relationship,4,6
27592,23,Male,Undergraduate,Japan,4.9,TikTok,Yes,7.0,4,In Relationship,4,7
27593,22,Female,Graduate,Vatican City,2.7,TikTok,No,6.5,7,In Relationship,1,3
27594,19,Female,High School,Vietnam,5.8,Twitter,No,6.8,7,Single,3,6
27595,19,Female,Graduate,Argentina,6.5,Snapchat,Yes,6.2,5,Single,3,8
27596,19,Male,Undergraduate,Hungary,6.3,Instagram,No,5.7,9,In Relationship,2,4
27597,24,Male,Undergraduate,USA,7.6,TikTok,Yes,6.1,4,Single,5,9
27598,18,Female,Undergraduate,Greece,2.5,Twitter,No,8.0,9,Single,1,2
27599,20,Male,Graduate,UAE,3.0,YouTube,No,7.9,7,Single,2,4
27600,24,Female,Graduate,Vatican City,6.0,TikTok,Yes,6.1,6,In Relationship,3,6
27601,21,Female,Graduate,Singapore,3.6,LinkedIn,No,8.2,7,Complicated,3,4
27602,18,Female,Undergraduate,Ukraine,6.8,Twitter,Yes,6.2,5,Single,4,8
27603,24,Male,Graduate,Vietnam,4.1,TikTok,Yes,7.3,8,In Relationship,3,5
27604,20,Male,High School,Austria,4.7,TikTok,Yes,7.2,6,Single,3,6
27605,19,Male,Undergraduate,Ukraine,4.5,YouTube,No,7.7,8,Single,2,4
27606,20,Male,Graduate,Paraguay,3.6,YouTube,No,7.8,9,Complicated,1,4
27607,18,Male,High School,Denmark,5.3,VKontakte,No,6.7,7,Single,2,5
27608,24,Male,High School,Croatia,7.1,Instagram,Yes,6.6,4,In Relationship,4,8
27609,19,Male,Undergraduate,Romania,3.8,TikTok,No,7.9,8,Single,0,2
27610,24,Male,High School,Oman,7.6,Instagram,Yes,5.3,5,Single,3,9
27611,18,Female,Graduate,Japan,3.2,YouTube,No,7.1,9,In Relationship,2,3
27612,21,Female,Undergraduate,Kosovo,4.9,TikTok,Yes,6.9,7,In Relationship,3,6
27613,19,Female,Graduate,Cyprus,3.4,Instagram,No,7.3,7,Complicated,3,5
27614,20,Female,Undergraduate,Poland,5.9,YouTube,Yes,6.7,8,Single,2,6
27615,18,Male,Undergraduate,Qatar,5.5,LINE,No,7.5,7,Single,3,6
27616,22,Female,Graduate,Belgium,7.8,LINE,Yes,5.7,5,In Relationship,4,7
27617,20,Male,Graduate,USA,2.2,Snapchat,No,9.1,9,In Relationship,1,2
27618,20,Female,Undergraduate,Austria,1.6,TikTok,No,8.0,9,Complicated,1,2
27619,19,Male,Undergraduate,Portugal,5.4,Instagram,Yes,6.0,5,Single,3,6
27620,24,Female,Graduate,Bahrain,8.3,YouTube,Yes,5.3,6,In Relationship,5,9
27621,23,Female,High School,Bolivia,8.4,WhatsApp,Yes,6.2,5,Complicated,5,8
27622,20,Male,Undergraduate,Sri Lanka,5.4,TikTok,Yes,7.5,8,In Relationship,3,5
27623,18,Female,Undergraduate,Sweden,5.2,Instagram,No,7.3,6,Single,3,5
27624,22,Female,Undergraduate,Vatican City,5.1,TikTok,Yes,6.3,8,In Relationship,2,5
27625,21,Female,Undergraduate,Croatia,4.7,WeChat,No,7.4,6,Complicated,2,6
27626,22,Male,Undergraduate,Taiwan,7.9,YouTube,Yes,4.6,5,In Relationship,4,8
27627,18,Male,Undergraduate,Pakistan,4.7,LinkedIn,No,6.3,8,Single,2,4
27628,19,Female,High School,Costa Rica,5.8,YouTube,No,5.7,6,Single,2,5
27629,18,Male,Undergraduate,Peru,6.6,TikTok,Yes,5.9,5,In Relationship,4,9
27630,23,Female,Undergraduate,Sri Lanka,5.0,TikTok,Yes,7.3,5,Single,4,8
27631,23,Male,Undergraduate,Syria,8.3,Facebook,Yes,4.7,5,Complicated,4,9
27632,23,Male,Undergraduate,Vietnam,7.7,YouTube,Yes,5.5,6,Single,4,7
27633,20,Female,Graduate,Belgium,3.5,Snapchat,No,7.0,6,In Relationship,2,4
27634,19,Male,Undergraduate,France,6.7,YouTube,Yes,6.4,5,In Relationship,4,7
27635,24,Female,Graduate,South Africa,8.0,Twitter,Yes,5.7,5,In Relationship,4,9
27636,23,Male,Graduate,Bahrain,4.9,Instagram,No,5.5,6,Single,2,5
27637,24,Male,Undergraduate,Bulgaria,6.0,TikTok,Yes,6.0,6,Single,4,7
27638,21,Female,Undergraduate,South Korea,8.2,YouTube,Yes,5.2,6,In Relationship,5,9
27639,21,Female,Undergraduate,UAE,3.1,Instagram,No,9.2,8,In Relationship,1,2
27640,24,Female,Graduate,San Marino,4.9,LinkedIn,Yes,6.8,8,Single,3,6
27641,18,Male,Undergraduate,Maldives,5.7,LinkedIn,Yes,6.7,7,Complicated,3,5
27642,23,Male,Undergraduate,Austria,8.2,Instagram,Yes,5.4,5,Single,4,9
27643,20,Female,High School,China,5.0,KakaoTalk,Yes,6.8,6,Single,4,8
27644,21,Male,Undergraduate,Spain,8.0,Snapchat,Yes,5.4,4,Complicated,4,8
27645,22,Male,Graduate,Ecuador,3.9,Facebook,Yes,6.7,6,Single,3,5
27646,19,Female,Undergraduate,China,1.6,Instagram,No,8.1,9,Single,1,2
27647,22,Male,Undergraduate,Bahrain,2.6,TikTok,No,7.4,9,In Relationship,2,3
27648,24,Male,Graduate,Kyrgyzstan,7.7,TikTok,Yes,5.6,5,Single,4,9
27649,21,Male,Undergraduate,Belgium,4.2,TikTok,No,6.6,7,Single,2,4
27650,21,Female,Undergraduate,Bangladesh,4.8,LinkedIn,No,6.1,9,Single,2,3
27651,18,Male,Undergraduate,UAE,2.0,Twitter,No,9.2,9,Complicated,1,2
27652,18,Male,Undergraduate,Czech Republic,5.1,VKontakte,Yes,7.8,5,Complicated,3,6
27653,23,Male,Undergraduate,Bosnia,7.9,TikTok,Yes,5.5,4,Complicated,4,8
27654,24,Female,Undergraduate,Ghana,6.6,WeChat,Yes,6.3,5,Complicated,4,9
27655,19,Male,Graduate,Paraguay,2.2,Instagram,No,8.8,9,In Relationship,1,2
27656,23,Male,Undergraduate,Yemen,6.0,YouTube,Yes,7.5,7,Single,4,8
27657,18,Male,Graduate,Turkey,2.3,Snapchat,No,8.5,9,In Relationship,1,2
27658,20,Male,Graduate,Indonesia,5.4,YouTube,Yes,7.5,6,In Relationship,3,7
27659,19,Male,High School,Bosnia,5.2,YouTube,No,7.6,6,Single,3,6
27660,20,Female,Undergraduate,Netherlands,5.4,Facebook,No,6.7,8,In Relationship,2,4
27661,23,Female,High School,Indonesia,3.0,LinkedIn,No,7.6,9,Complicated,2,3
27662,18,Female,Undergraduate,Singapore,8.3,YouTube,Yes,5.9,5,Complicated,4,8
27663,19,Male,Graduate,Thailand,6.9,Snapchat,Yes,6.1,4,Single,5,8
27664,23,Male,High School,Maldives,3.7,YouTube,No,8.0,6,Complicated,2,4
27665,21,Male,Undergraduate,Netherlands,3.0,LinkedIn,No,7.8,8,In Relationship,2,3
27666,23,Male,Undergraduate,Australia,3.2,TikTok,No,7.3,8,In Relationship,2,3
27667,24,Male,Undergraduate,Poland,6.7,Instagram,Yes,5.6,4,In Relationship,4,7
27668,22,Female,Graduate,France,6.3,TikTok,Yes,5.9,4,Single,5,9
27669,21,Male,Graduate,Austria,2.3,Instagram,No,8.0,9,Complicated,1,4
27670,20,Male,Graduate,Bulgaria,8.5,YouTube,Yes,5.4,6,In Relationship,4,9
27671,21,Female,High School,Jordan,3.4,Instagram,No,8.4,8,In Relationship,2,4
27672,23,Male,Graduate,Denmark,2.1,TikTok,No,8.1,9,In Relationship,1,2
27673,21,Female,Graduate,Hong Kong,3.2,LinkedIn,No,8.0,8,In Relationship,2,4
27674,22,Female,Undergraduate,Latvia,7.0,WeChat,Yes,6.1,4,In Relationship,5,9
27675,24,Male,Graduate,Taiwan,2.3,Twitter,No,8.4,9,In Relationship,0,2
27676,23,Female,Undergraduate,Belgium,2.2,Instagram,No,7.9,9,In Relationship,1,3
27677,22,Male,Undergraduate,Vatican City,2.4,Facebook,No,8.4,9,Complicated,2,3
27678,21,Female,Undergraduate,Slovakia,7.9,Twitter,Yes,5.7,5,Single,4,9
27679,22,Female,High School,Indonesia,7.9,Instagram,Yes,6.5,4,Single,4,9
27680,21,Female,Graduate,Egypt,4.7,WhatsApp,No,7.0,5,Single,3,5
27681,19,Male,Graduate,India,2.3,VKontakte,No,8.8,8,Single,2,3
27682,21,Female,Undergraduate,Ghana,8.1,Twitter,Yes,5.4,5,Single,4,8
27683,18,Female,Graduate,China,5.4,YouTube,Yes,6.8,5,In Relationship,2,6
27684,22,Male,Undergraduate,Iceland,7.0,Snapchat,Yes,6.0,6,In Relationship,4,8
27685,24,Female,Undergraduate,Bangladesh,6.4,VKontakte,Yes,7.7,6,In Relationship,4,7
27686,22,Female,Undergraduate,Egypt,6.3,YouTube,Yes,6.7,5,In Relationship,4,8
27687,20,Female,Undergraduate,Costa Rica,3.9,TikTok,No,7.7,6,Complicated,2,4
27688,24,Female,Graduate,Indonesia,2.4,LinkedIn,No,7.9,8,Single,1,2
27689,24,Male,Graduate,South Africa,6.0,Twitter,Yes,6.7,5,Single,4,7
27690,20,Female,Graduate,Ukraine,2.2,TikTok,No,8.9,8,In Relationship,2,2
27691,18,Female,Graduate,Taiwan,4.0,Facebook,No,7.8,7,Single,2,4
27692,22,Male,Undergraduate,Switzerland,5.5,Instagram,No,6.9,6,Single,2,6
27693,24,Male,Graduate,Georgia,8.4,Facebook,Yes,4.9,5,In Relationship,4,9
27694,22,Male,Graduate,Kyrgyzstan,8.4,Facebook,Yes,5.4,4,Complicated,5,9
27695,24,Male,Undergraduate,Sweden,6.0,LinkedIn,Yes,6.1,5,In Relationship,3,6
27696,20,Male,Graduate,Uruguay,7.6,LinkedIn,Yes,6.8,5,Single,4,9
27697,20,Female,High School,France,7.0,YouTube,Yes,5.6,5,In Relationship,4,7
27698,21,Male,Graduate,Maldives,6.9,YouTube,Yes,6.4,6,Single,4,7
27699,23,Male,Undergraduate,Greece,2.2,VKontakte,No,7.5,8,Single,2,4
27700,22,Male,Graduate,Israel,8.4,LinkedIn,Yes,4.9,4,Single,4,9
27701,22,Female,Graduate,UAE,8.2,LINE,Yes,6.6,5,In Relationship,5,9
27702,24,Female,Graduate,Malta,3.3,Instagram,No,7.2,7,Single,2,3
27703,21,Male,Undergraduate,Iceland,5.7,Instagram,No,7.3,8,Single,2,5
27704,22,Male,Undergraduate,Ukraine,6.3,VKontakte,Yes,5.6,5,Single,5,9
27705,24,Female,Undergraduate,Bosnia,4.1,TikTok,Yes,8.0,7,In Relationship,3,5
27706,18,Male,Graduate,Latvia,4.2,TikTok,No,6.8,6,Single,3,6
27707,20,Male,Undergraduate,Nepal,8.3,Snapchat,Yes,5.0,4,Complicated,5,9
27708,20,Female,Undergraduate,Iraq,3.4,YouTube,No,6.8,6,In Relationship,1,4
27709,23,Male,Undergraduate,Belarus,7.6,Snapchat,Yes,6.6,6,In Relationship,4,8
27710,20,Male,Graduate,Argentina,6.7,TikTok,Yes,5.2,5,In Relationship,4,7
27711,19,Female,Graduate,Czech Republic,5.2,TikTok,No,7.0,5,Single,4,6
27712,18,Male,Graduate,Qatar,3.9,LINE,No,7.5,8,Single,2,3
27713,18,Male,Undergraduate,Brazil,2.3,Snapchat,No,8.8,9,Complicated,1,2
27714,21,Male,Undergraduate,Uruguay,4.3,TikTok,No,7.8,7,Single,3,6
27715,19,Male,Undergraduate,Mexico,3.8,VKontakte,No,7.7,7,Single,3,5
27716,22,Male,Graduate,Hungary,7.0,YouTube,No,5.9,7,In Relationship,3,6
27717,23,Male,Graduate,Belarus,7.9,YouTube,Yes,5.4,6,Complicated,4,8
27718,18,Female,Graduate,Hong Kong,5.4,TikTok,Yes,6.7,6,Single,3,7
27719,19,Female,Undergraduate,Ukraine,8.1,WhatsApp,Yes,5.8,5,Single,5,9
27720,19,Male,Undergraduate,Australia,2.9,YouTube,No,7.7,8,Single,1,2
27721,24,Male,Graduate,Finland,4.7,TikTok,Yes,6.3,7,Complicated,3,5
27722,18,Male,Undergraduate,Bosnia,7.1,LinkedIn,Yes,7.0,6,Single,4,7
27723,24,Male,Undergraduate,Peru,7.1,Instagram,Yes,5.3,8,Single,3,7
27724,21,Male,Graduate,Liechtenstein,6.9,YouTube,Yes,5.3,7,Complicated,4,8
27725,19,Female,Undergraduate,Moldova,3.7,LINE,No,7.8,9,Complicated,2,3
27726,20,Female,Graduate,Andorra,6.7,WeChat,Yes,6.2,6,Single,4,8
27727,19,Female,Graduate,Paraguay,1.8,Instagram,No,8.0,8,Single,1,2
27728,22,Female,Undergraduate,Lebanon,1.8,Instagram,No,8.1,8,Complicated,1,3
27729,18,Male,Graduate,France,4.9,Instagram,No,7.7,6,Complicated,4,6
27730,22,Female,Graduate,Albania,8.2,Twitter,Yes,6.0,5,Single,4,8
27731,21,Male,Graduate,Argentina,1.5,WeChat,No,9.4,9,In Relationship,1,2
27732,23,Male,Graduate,USA,4.6,Twitter,Yes,7.0,8,In Relationship,4,6
27733,20,Female,Graduate,Iraq,1.5,Facebook,No,9.1,9,Single,1,3
27734,18,Male,Undergraduate,Bolivia,5.9,Snapchat,Yes,6.4,5,In Relationship,5,7
27735,19,Female,Graduate,Jordan,4.6,Twitter,No,7.0,6,Single,2,4
27736,20,Female,Undergraduate,Chile,2.8,TikTok,No,9.0,7,In Relationship,2,4
27737,19,Female,Graduate,Canada,3.5,Instagram,No,7.7,5,Single,4,6
27738,21,Male,Graduate,Luxembourg,4.7,Instagram,No,6.7,8,Single,2,4
27739,23,Female,Graduate,Paraguay,7.4,LINE,Yes,5.9,6,In Relationship,3,8
27740,18,Female,Undergraduate,Peru,7.2,WeChat,Yes,5.4,5,Complicated,4,8
27741,21,Female,Undergraduate,Ecuador,8.2,YouTube,Yes,3.8,5,Single,4,9
27742,21,Female,Undergraduate,Brazil,2.2,Facebook,No,7.2,8,In Relationship,1,2
27743,23,Female,High School,Uruguay,4.0,TikTok,No,6.5,7,In Relationship,2,4
27744,21,Male,High School,Chile,6.1,KakaoTalk,Yes,7.2,6,Complicated,4,7
27745,21,Male,Undergraduate,Mexico,6.3,LinkedIn,Yes,6.3,4,Complicated,4,8
27746,19,Female,Undergraduate,Chile,6.2,KakaoTalk,Yes,6.2,6,Single,3,6
27747,24,Female,Undergraduate,Norway,5.1,TikTok,No,7.3,7,Complicated,2,4
27748,22,Male,Undergraduate,Costa Rica,1.6,Twitter,No,8.0,9,In Relationship,1,2
27749,19,Male,Undergraduate,Armenia,8.2,Instagram,Yes,5.9,6,Complicated,4,8
27750,23,Male,Undergraduate,India,3.4,YouTube,No,7.5,9,Complicated,1,4
27751,20,Female,Undergraduate,Syria,2.9,Instagram,No,8.5,7,Single,3,4
27752,23,Male,Undergraduate,Croatia,6.8,LINE,Yes,5.8,4,Single,3,9
