Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score
22506,19,Female,Graduate,Singapore,5.6,TikTok,Yes,7.0,7,Single,3,7
22507,19,Male,Undergraduate,Australia,3.4,Twitter,Yes,7.9,7,In Relationship,1,4
22508,20,Male,Undergraduate,Turkey,3.7,Instagram,No,8.0,8,In Relationship,2,4
22509,22,Female,Undergraduate,Japan,4.3,Instagram,Yes,5.5,7,In Relationship,2,5
22510,22,Female,Undergraduate,USA,4.9,Facebook,Yes,6.9,7,In Relationship,3,7
22511,20,Male,Graduate,Bangladesh,6.2,TikTok,Yes,6.2,6,Single,3,7
22512,20,Female,Undergraduate,Nepal,5.8,Instagram,Yes,6.6,5,Single,4,8
22513,20,Male,Graduate,Pakistan,2.9,Instagram,No,7.4,8,In Relationship,1,3
22514,21,Female,Graduate,Finland,4.2,TikTok,No,7.4,7,Single,2,5
22515,22,Male,Undergraduate,Kyrgyzstan,4.5,Facebook,No,7.9,8,In Relationship,2,4
22516,22,Male,Undergraduate,Russia,6.1,Twitter,Yes,6.0,5,Single,4,9
22517,22,Male,Undergraduate,India,4.9,Facebook,Yes,5.9,7,Single,3,7
22518,19,Female,Undergraduate,Russia,5.6,WhatsApp,No,4.9,5,Single,3,7
22519,21,Male,Undergraduate,UK,4.6,Instagram,No,6.7,7,Single,3,7
22520,20,Male,Undergraduate,Sri Lanka,2.5,TikTok,No,8.9,9,In Relationship,0,3
22521,20,Female,High School,UK,6.2,YouTube,Yes,6.8,6,In Relationship,3,7
22522,19,Male,Undergraduate,Vatican City,5.9,Facebook,Yes,7.1,5,Single,3,8
22523,19,Male,Undergraduate,USA,6.6,TikTok,Yes,5.1,5,Single,4,8
22524,20,Male,Graduate,Canada,6.6,Instagram,Yes,5.4,6,Complicated,4,8
22525,20,Male,Graduate,Morocco,4.9,Instagram,Yes,5.8,6,Single,3,7
22526,18,Female,Undergraduate,Spain,5.7,Instagram,Yes,6.6,5,Single,4,8
22527,19,Male,Undergraduate,South Korea,4.7,WhatsApp,Yes,7.5,5,In Relationship,4,8
22528,22,Male,Graduate,France,3.1,Instagram,No,8.6,7,Single,2,4
22529,20,Male,Graduate,Denmark,4.9,TikTok,Yes,5.9,6,In Relationship,3,6
22530,22,Female,Graduate,Ireland,6.3,LinkedIn,Yes,5.4,5,In Relationship,3,8
22531,20,Female,Undergraduate,India,4.5,Instagram,Yes,6.5,7,Single,3,5
22532,20,Male,Undergraduate,Australia,4.6,Facebook,Yes,7.2,6,Single,2,7
22533,20,Female,Graduate,Mexico,5.7,Instagram,Yes,6.1,6,Single,3,7
22534,20,Female,Undergraduate,Montenegro,7.2,Instagram,Yes,5.0,5,Single,4,9
22535,18,Male,Graduate,Spain,3.9,VKontakte,No,8.0,7,In Relationship,2,5
22536,20,Female,Undergraduate,Maldives,6.6,Instagram,Yes,5.5,5,Single,4,9
22537,22,Male,Undergraduate,Turkey,2.9,Instagram,No,9.0,7,Single,1,4
22538,23,Male,Undergraduate,Russia,7.8,TikTok,Yes,4.5,5,In Relationship,4,9
22539,19,Female,Graduate,India,5.6,Instagram,Yes,5.5,5,In Relationship,3,8
22540,20,Female,Graduate,Brazil,4.5,TikTok,No,6.7,6,Single,4,7
22541,21,Male,Graduate,South Korea,5.8,Facebook,Yes,7.2,5,Single,4,8
22542,23,Female,Undergraduate,Switzerland,4.2,Instagram,No,7.2,8,Single,1,4
22543,18,Female,Undergraduate,Denmark,4.7,WhatsApp,No,8.3,7,In Relationship,2,5
22544,19,Male,Graduate,Italy,4.2,WhatsApp,Yes,7.1,7,Single,2,5
22545,19,Male,Undergraduate,Bosnia,6.1,Facebook,Yes,6.9,5,Single,3,7
22546,19,Male,Undergraduate,India,6.4,YouTube,Yes,5.9,5,Single,4,8
22547,18,Female,Undergraduate,UAE,5.3,TikTok,Yes,7.2,6,In Relationship,4,7
22548,22,Male,Undergraduate,Poland,5.8,TikTok,Yes,6.0,6,In Relationship,2,7
22549,21,Male,Graduate,Turkey,4.4,WeChat,Yes,6.9,8,Single,2,5
22550,20,Female,Graduate,Poland,3.7,Instagram,Yes,7.9,7,In Relationship,2,5
22551,22,Female,Graduate,Spain,6.1,Instagram,No,5.7,7,Single,2,7
22552,20,Male,Graduate,Turkey,4.4,TikTok,Yes,7.4,6,Single,3,7
22553,21,Female,Undergraduate,UAE,5.7,Instagram,Yes,5.2,5,Single,3,9
22554,20,Female,Graduate,Philippines,6.5,WhatsApp,Yes,6.5,5,Single,4,8
22555,21,Male,Undergraduate,Poland,5.7,TikTok,Yes,6.6,5,In Relationship,3,8
22556,20,Male,Graduate,Mexico,5.8,Facebook,Yes,6.4,6,Single,4,8
22557,21,Female,Undergraduate,Italy,3.6,TikTok,No,8.0,8,Single,2,4
22558,22,Male,Undergraduate,Pakistan,4.4,Instagram,Yes,6.0,6,In Relationship,3,7
22559,22,Male,Graduate,Nepal,5.5,Instagram,Yes,6.5,5,Single,4,7
22560,22,Male,Undergraduate,USA,2.7,Instagram,No,6.9,8,In Relationship,1,3
22561,21,Male,Graduate,France,3.9,WhatsApp,Yes,7.7,7,In Relationship,2,5
22562,19,Female,Undergraduate,France,5.9,Twitter,No,6.1,6,Complicated,4,7
22563,20,Male,Undergraduate,Ireland,5.7,Facebook,Yes,6.9,5,Single,3,7
22564,19,Male,Graduate,Qatar,5.0,Facebook,Yes,6.0,6,In Relationship,2,7
22565,21,Female,Undergraduate,France,4.4,TikTok,No,7.3,6,In Relationship,2,6
22566,20,Male,Graduate,India,5.5,Instagram,Yes,7.3,5,Single,4,8
22567,21,Female,Graduate,Trinidad,2.4,TikTok,No,9.3,8,In Relationship,1,3
22568,19,Male,Graduate,Japan,3.4,Instagram,No,7.9,8,Complicated,2,5
22569,20,Male,Undergraduate,Japan,3.7,WhatsApp,Yes,6.8,7,In Relationship,3,5
22570,20,Female,Undergraduate,Australia,4.4,Facebook,No,7.6,7,Single,3,5
22571,20,Female,Graduate,France,4.6,Instagram,Yes,7.4,6,Single,2,7
22572,19,Male,Undergraduate,Maldives,4.6,Snapchat,Yes,7.0,7,In Relationship,3,7
22573,20,Female,Graduate,Sri Lanka,4.8,WhatsApp,Yes,7.2,7,Single,3,7
22574,21,Male,Graduate,Spain,2.7,TikTok,Yes,8.1,7,Single,2,5
22575,21,Male,Graduate,USA,2.7,Instagram,Yes,7.1,7,Single,2,6
22576,23,Male,Graduate,Italy,2.3,TikTok,No,9.1,8,In Relationship,2,3
22577,19,Male,Undergraduate,Denmark,5.8,WhatsApp,Yes,5.9,6,Single,3,8
22578,21,Male,Undergraduate,India,4.3,YouTube,Yes,7.2,6,Single,3,6
22579,20,Female,Undergraduate,Sri Lanka,2.8,VKontakte,Yes,8.3,7,Single,2,5
22580,20,Female,Undergraduate,Mexico,5.8,Instagram,Yes,5.4,6,Single,3,7
22581,20,Male,Undergraduate,Denmark,4.6,KakaoTalk,Yes,7.4,5,Single,4,7
22582,22,Female,High School,Switzerland,3.7,Twitter,Yes,7.7,6,Single,2,6
22583,20,Female,Graduate,Russia,5.0,Facebook,Yes,6.5,6,Single,4,7
22584,20,Male,Graduate,Ecuador,4.2,TikTok,Yes,8.0,7,Single,2,5
22585,19,Male,Undergraduate,India,4.9,Instagram,Yes,7.9,6,Complicated,2,5
22586,20,Female,Undergraduate,Spain,5.6,TikTok,Yes,6.7,7,In Relationship,3,5
22587,19,Female,Graduate,Russia,5.2,Instagram,Yes,6.3,5,Single,3,7
22588,22,Male,Undergraduate,Slovakia,6.2,TikTok,Yes,5.1,8,In Relationship,2,6
22589,22,Male,High School,Switzerland,2.7,Facebook,Yes,8.8,7,Single,2,6
22590,19,Female,Graduate,Germany,4.5,TikTok,No,7.2,8,In Relationship,1,4
22591,20,Male,Undergraduate,Maldives,6.3,Facebook,Yes,5.5,5,In Relationship,4,8
22592,22,Female,Graduate,USA,3.5,Facebook,Yes,8.9,7,Single,3,7
22593,19,Male,Graduate,Mexico,5.5,Instagram,Yes,6.3,6,In Relationship,3,7
22594,19,Male,Undergraduate,Canada,5.4,WhatsApp,Yes,5.4,5,In Relationship,4,8
22595,21,Male,Graduate,Mexico,2.0,TikTok,Yes,8.3,8,In Relationship,1,3
22596,21,Male,Graduate,Ghana,5.6,TikTok,Yes,6.8,5,In Relationship,4,9
22597,20,Male,Graduate,Japan,7.0,WhatsApp,Yes,4.9,5,Single,4,9
22598,20,Female,Graduate,Panama,4.6,Instagram,Yes,6.8,7,Single,2,5
22599,20,Male,Undergraduate,USA,5.6,KakaoTalk,Yes,5.8,4,Single,4,9
22600,21,Female,Undergraduate,Australia,4.9,Instagram,Yes,7.9,7,Single,3,5
22601,20,Male,Undergraduate,Maldives,4.5,Instagram,Yes,7.3,7,In Relationship,2,5
22602,22,Female,Undergraduate,Japan,7.5,Instagram,Yes,5.4,4,In Relationship,4,9
22603,19,Female,Undergraduate,Turkey,8.2,Twitter,No,5.7,5,Single,4,9
22604,20,Male,Graduate,Bangladesh,6.8,WhatsApp,Yes,4.9,6,In Relationship,3,8
22605,23,Male,Undergraduate,Nepal,3.0,Facebook,Yes,7.0,8,In Relationship,1,4
22606,21,Female,Graduate,Oman,4.7,Twitter,Yes,6.7,6,Single,2,7
22607,19,Male,Undergraduate,Turkey,6.7,Twitter,Yes,6.7,6,Single,3,8
22608,19,Male,Undergraduate,India,5.8,Instagram,Yes,5.9,5,In Relationship,4,8
22609,19,Male,Undergraduate,UK,4.9,Instagram,Yes,6.7,6,Single,2,7
22610,22,Male,Undergraduate,India,6.3,Instagram,Yes,5.3,6,Single,4,8
22611,19,Male,Graduate,Sri Lanka,6.8,LINE,Yes,6.3,5,Single,4,8
22612,19,Male,Undergraduate,Mexico,3.3,Instagram,No,8.4,8,Single,2,4
22613,18,Female,Graduate,Denmark,4.9,Instagram,Yes,6.3,6,Single,4,7
22614,19,Male,Graduate,Ireland,4.8,Facebook,No,7.8,6,Single,3,7
22615,19,Female,Undergraduate,Denmark,4.6,Instagram,Yes,6.6,5,Single,4,8
22616,19,Female,Graduate,Sri Lanka,3.8,YouTube,Yes,7.8,7,Complicated,2,5
22617,21,Male,Undergraduate,Indonesia,5.7,WhatsApp,Yes,5.8,7,In Relationship,3,7
22618,20,Male,Undergraduate,Japan,5.5,Instagram,No,6.0,7,Single,3,7
22619,20,Female,Graduate,Spain,5.2,Facebook,No,7.4,6,Single,3,6
22620,19,Male,High School,UK,4.7,TikTok,Yes,6.0,6,Single,2,7
22621,24,Male,High School,Trinidad,3.4,Instagram,Yes,7.2,6,In Relationship,3,7
22622,19,Male,Undergraduate,Maldives,3.9,TikTok,Yes,6.1,8,In Relationship,1,5
22623,22,Female,Graduate,South Korea,3.9,Twitter,Yes,7.5,6,In Relationship,3,7
22624,18,Male,Graduate,Morocco,4.3,TikTok,Yes,7.3,6,Single,3,6
22625,21,Male,Undergraduate,Nepal,4.5,Instagram,No,7.3,6,In Relationship,3,7
22626,22,Male,Undergraduate,Spain,5.6,Snapchat,Yes,6.3,5,In Relationship,4,8
22627,23,Male,Graduate,Italy,6.1,Instagram,Yes,5.5,6,Single,3,7
22628,22,Female,Undergraduate,Turkey,6.0,Twitter,Yes,6.8,5,Single,3,8
22629,20,Male,Undergraduate,Maldives,2.8,Instagram,Yes,8.9,8,In Relationship,2,4
22630,21,Male,Undergraduate,Vatican City,2.5,WhatsApp,No,9.2,8,In Relationship,1,3
22631,22,Male,Undergraduate,South Korea,6.5,TikTok,Yes,5.5,5,Single,4,9
22632,24,Female,Graduate,Norway,4.5,TikTok,Yes,7.6,7,In Relationship,4,6
22633,20,Female,Graduate,Singapore,3.6,TikTok,Yes,6.3,6,Single,2,6
22634,22,Male,High School,Ireland,3.7,Instagram,No,8.0,7,In Relationship,2,5
22635,19,Male,Undergraduate,India,4.1,Facebook,No,7.5,7,Single,2,5
22636,23,Male,Undergraduate,China,6.1,Instagram,Yes,5.7,5,Single,3,8
22637,19,Male,Graduate,India,7.2,Instagram,Yes,5.2,4,Single,5,9
22638,20,Female,Graduate,Nepal,6.4,TikTok,Yes,5.7,5,In Relationship,4,8
22639,19,Female,Undergraduate,UAE,5.2,Instagram,Yes,5.8,7,In Relationship,3,7
22640,21,Female,Undergraduate,Bahamas,5.4,Facebook,Yes,6.6,7,Single,4,7
22641,20,Female,Undergraduate,Paraguay,6.2,Instagram,Yes,5.3,7,In Relationship,3,7
22642,23,Female,Graduate,Argentina,7.6,TikTok,Yes,5.2,4,In Relationship,5,9
22643,19,Female,Graduate,Mexico,3.6,TikTok,No,7.9,7,In Relationship,2,4
22644,22,Male,Graduate,India,7.0,Instagram,Yes,4.6,5,In Relationship,4,8
22645,20,Female,Undergraduate,Brazil,3.7,LINE,Yes,7.3,7,Single,2,5
22646,21,Male,Graduate,Australia,2.8,TikTok,Yes,8.2,8,Single,1,3
22647,21,Male,High School,Ireland,6.4,WhatsApp,Yes,5.8,5,In Relationship,3,8
22648,21,Male,Undergraduate,Poland,3.4,Instagram,No,7.0,8,Single,2,4
22649,24,Male,Undergraduate,Spain,4.1,WeChat,Yes,6.2,7,Single,2,7
22650,21,Female,Graduate,USA,4.9,Twitter,Yes,7.6,7,Single,2,7
22651,22,Male,Undergraduate,Switzerland,3.6,Instagram,No,7.9,8,In Relationship,2,4
22652,21,Female,Undergraduate,Switzerland,3.4,Facebook,No,8.1,7,Single,2,4
22653,23,Female,Undergraduate,China,5.8,Instagram,Yes,5.9,5,Complicated,4,8
22654,22,Female,Undergraduate,Yemen,6.9,TikTok,Yes,6.1,5,Single,4,8
22655,22,Female,Graduate,Mexico,2.8,Instagram,No,7.9,8,In Relationship,1,4
22656,20,Male,High School,USA,2.8,TikTok,No,9.5,8,Single,1,3
22657,22,Female,Undergraduate,Singapore,4.4,Instagram,No,7.4,6,Complicated,3,7
22658,22,Female,Graduate,Uzbekistan,3.2,Instagram,Yes,8.8,7,In Relationship,2,5
22659,19,Male,Undergraduate,Nepal,4.1,Twitter,Yes,8.6,6,Single,3,6
22660,19,Female,Graduate,Pakistan,6.2,Facebook,Yes,5.3,6,In Relationship,3,8
22661,19,Male,Undergraduate,Austria,5.4,LinkedIn,Yes,6.7,6,Single,2,7
22662,19,Female,High School,Italy,3.4,WhatsApp,Yes,7.4,6,Complicated,2,4
22663,22,Female,High School,Japan,4.9,Instagram,Yes,6.3,7,In Relationship,3,7
22664,19,Female,Undergraduate,Slovenia,4.2,Instagram,Yes,8.1,8,In Relationship,2,4
22665,19,Male,Graduate,Bangladesh,4.1,Instagram,Yes,7.4,6,Single,3,7
22666,19,Male,Graduate,Monaco,3.8,Facebook,Yes,6.8,7,Single,3,7
22667,19,Female,Graduate,Sri Lanka,5.8,Instagram,Yes,5.5,5,Single,3,7
22668,19,Male,Graduate,France,4.8,WhatsApp,No,7.1,8,Single,2,5
22669,20,Female,Undergraduate,Denmark,6.2,Twitter,Yes,5.2,5,In Relationship,3,8
22670,20,Female,Undergraduate,India,4.5,Instagram,Yes,5.2,5,Single,3,8
22671,18,Male,Undergraduate,Canada,4.7,LinkedIn,Yes,6.1,6,Single,3,7
22672,21,Male,Undergraduate,Japan,6.8,Instagram,Yes,5.1,4,Single,4,9
22673,21,Male,Graduate,South Korea,5.7,Facebook,Yes,6.2,6,In Relationship,3,7
22674,19,Male,Undergraduate,Denmark,2.9,Instagram,Yes,9.1,8,Single,1,4
22675,19,Female,Undergraduate,UK,4.3,Facebook,Yes,7.8,6,Single,3,5
22676,20,Female,Graduate,Maldives,5.1,TikTok,No,6.4,6,In Relationship,4,8
22677,22,Female,Undergraduate,Mexico,5.5,Instagram,Yes,7.0,6,Single,3,7
22678,21,Male,Undergraduate,France,4.0,LinkedIn,Yes,6.7,5,In Relationship,3,8
22679,24,Female,Undergraduate,Spain,4.6,TikTok,No,6.4,6,Single,2,6
22680,20,Female,Undergraduate,Russia,2.3,Instagram,Yes,9.3,8,Single,1,4
22681,19,Male,Graduate,Canada,5.4,Facebook,Yes,6.5,7,Single,3,7
22682,21,Male,Undergraduate,Pakistan,5.6,Instagram,No,6.3,5,In Relationship,4,8
22683,21,Male,Graduate,France,3.3,Instagram,Yes,8.3,8,Single,2,5
22684,20,Female,Undergraduate,Denmark,7.2,Instagram,No,4.4,5,Single,4,9
22685,19,Male,Undergraduate,India,6.9,TikTok,Yes,6.5,5,In Relationship,4,8
22686,23,Female,Undergraduate,Canada,2.6,TikTok,No,8.4,7,Single,1,4
22687,22,Male,Undergraduate,Bangladesh,7.4,Twitter,Yes,5.4,5,In Relationship,4,8
22688,22,Female,Undergraduate,China,5.8,Facebook,Yes,6.0,7,In Relationship,3,7
22689,20,Female,Graduate,Malaysia,3.9,TikTok,Yes,6.8,7,In Relationship,2,5
22690,21,Female,Graduate,Turkey,5.5,Instagram,Yes,6.5,5,Complicated,4,8
22691,23,Female,High School,Germany,4.8,TikTok,Yes,7.4,6,In Relationship,4,7
22692,20,Male,Undergraduate,Pakistan,6.5,VKontakte,Yes,5.9,5,Single,4,8
22693,23,Male,Graduate,South Korea,3.8,WeChat,Yes,7.7,7,In Relationship,2,5
22694,21,Female,Graduate,Bangladesh,3.8,TikTok,No,8.2,7,Single,2,4
22695,23,Male,Undergraduate,Estonia,7.0,Instagram,Yes,5.2,5,Single,4,9
22696,19,Male,Undergraduate,Afghanistan,5.0,Facebook,No,8.3,7,Single,2,5
22697,21,Male,Graduate,South Korea,3.8,TikTok,No,8.2,7,Single,2,5
22698,20,Female,Undergraduate,Mexico,6.0,TikTok,No,7.0,7,In Relationship,2,5
22699,21,Male,Graduate,Nepal,6.2,Instagram,Yes,5.3,5,In Relationship,4,9
22700,20,Female,Graduate,India,4.0,Facebook,Yes,6.7,5,Single,3,7
22701,22,Female,Graduate,Uruguay,4.5,Instagram,No,7.3,7,In Relationship,2,5
22702,20,Male,Undergraduate,India,6.4,Instagram,Yes,5.7,5,In Relationship,3,7
22703,19,Male,Graduate,USA,4.6,KakaoTalk,Yes,6.1,6,In Relationship,3,7
22704,19,Male,Graduate,Russia,6.8,TikTok,Yes,5.5,5,In Relationship,4,9
22705,21,Male,Undergraduate,India,7.2,Facebook,Yes,5.4,5,Single,5,9
22706,19,Female,Undergraduate,Canada,5.0,LinkedIn,Yes,7.2,6,In Relationship,3,7
22707,21,Male,Undergraduate,Romania,5.6,Facebook,No,5.4,6,Single,4,7
22708,21,Female,Graduate,Italy,4.2,Instagram,Yes,7.8,7,Single,3,7
22709,19,Female,Graduate,Ireland,6.8,Facebook,Yes,5.1,5,In Relationship,3,8
22710,22,Female,Undergraduate,Italy,3.2,WhatsApp,Yes,7.7,7,In Relationship,2,5
22711,21,Female,Graduate,Indonesia,5.5,TikTok,Yes,6.4,5,In Relationship,3,7
22712,20,Male,Undergraduate,Germany,4.8,Instagram,No,5.8,5,Single,4,8
22713,22,Male,Undergraduate,Italy,4.9,TikTok,No,5.4,6,Single,3,8
22714,21,Female,Undergraduate,Nepal,5.8,Instagram,Yes,6.7,6,In Relationship,4,7
22715,24,Female,Graduate,China,4.2,Facebook,Yes,6.7,6,Single,2,7
22716,22,Female,Undergraduate,Mexico,6.3,Instagram,Yes,6.1,6,In Relationship,3,7
22717,21,Male,Undergraduate,Italy,5.8,TikTok,Yes,7.5,5,Single,3,7
22718,22,Male,Undergraduate,India,7.2,TikTok,Yes,5.0,5,Complicated,4,8
22719,21,Male,Graduate,Spain,5.0,Instagram,Yes,6.4,5,Single,4,8
22720,20,Female,Graduate,Spain,6.8,TikTok,Yes,5.7,5,Single,4,8
22721,19,Male,Undergraduate,Tajikistan,4.1,TikTok,Yes,8.4,8,Single,2,4
22722,20,Male,High School,USA,2.7,Instagram,No,8.4,8,Single,1,4
22723,22,Male,High School,Nepal,4.5,WhatsApp,Yes,7.4,6,Single,3,6
22724,22,Female,Graduate,Egypt,3.5,YouTube,Yes,7.7,6,Single,2,6
22725,24,Male,Graduate,Italy,6.9,Facebook,Yes,4.8,4,Complicated,4,9
22726,24,Male,Graduate,Denmark,4.3,Instagram,Yes,7.9,7,In Relationship,2,6
22727,21,Female,Undergraduate,Panama,5.3,Instagram,No,5.7,5,In Relationship,4,8
22728,21,Female,Undergraduate,USA,6.8,TikTok,Yes,4.6,4,Single,3,8
22729,20,Female,Graduate,France,4.3,TikTok,Yes,7.8,8,In Relationship,2,4
22730,20,Female,Graduate,India,5.7,TikTok,Yes,5.9,6,In Relationship,3,8
22731,21,Female,High School,Ireland,5.7,Instagram,Yes,5.7,5,In Relationship,4,8
22732,20,Male,Undergraduate,Nepal,7.7,Facebook,Yes,4.9,4,Single,5,9
22733,19,Female,Graduate,Finland,5.1,WhatsApp,Yes,6.7,5,In Relationship,4,7
22734,20,Male,Undergraduate,Estonia,4.0,Facebook,No,7.6,7,Single,1,5
22735,22,Female,Graduate,India,4.5,Instagram,Yes,6.0,6,In Relationship,3,7
22736,22,Female,Graduate,India,4.5,Facebook,Yes,8.3,7,Single,3,7
22737,20,Male,Graduate,South Korea,7.0,Facebook,Yes,6.3,6,In Relationship,3,7
22738,20,Male,Undergraduate,Bangladesh,5.7,TikTok,No,4.9,5,In Relationship,3,8
22739,20,Male,Undergraduate,India,4.8,Instagram,Yes,7.4,8,In Relationship,2,5
22740,19,Female,Graduate,South Korea,3.6,TikTok,No,7.4,7,In Relationship,1,4
22741,21,Female,Undergraduate,Japan,3.6,Facebook,Yes,7.7,7,Single,2,4
22742,19,Male,Undergraduate,Egypt,4.1,Instagram,No,7.8,6,Single,2,6
22743,22,Male,Undergraduate,USA,5.5,TikTok,Yes,6.5,6,Single,4,8
22744,20,Female,Undergraduate,Turkey,4.0,Facebook,Yes,6.8,6,Single,2,5
22745,20,Male,Graduate,South Korea,5.2,Facebook,Yes,6.0,7,In Relationship,2,7
22746,21,Female,Graduate,India,3.8,Facebook,No,7.3,7,Single,2,6
22747,20,Female,Undergraduate,Turkey,4.9,TikTok,Yes,6.8,6,Single,3,7
22748,20,Male,Graduate,Japan,3.6,WhatsApp,Yes,7.5,8,Single,2,4
22749,21,Male,Graduate,Germany,6.2,Facebook,Yes,6.0,6,In Relationship,3,8
22750,20,Female,Graduate,Denmark,4.6,Facebook,No,5.8,5,In Relationship,4,8
22751,20,Female,Graduate,Australia,5.8,WhatsApp,Yes,6.3,6,Single,3,7
22752,21,Male,Graduate,Sri Lanka,4.2,Facebook,Yes,7.9,7,Single,3,6
22753,19,Female,Undergraduate,UK,4.9,TikTok,Yes,6.2,5,In Relationship,3,8
22754,20,Male,Graduate,Turkey,4.9,Facebook,No,5.6,7,In Relationship,2,5
22755,19,Female,Undergraduate,USA,4.9,TikTok,Yes,6.0,7,In Relationship,2,5
22756,22,Female,Graduate,Italy,4.1,YouTube,Yes,6.5,6,Single,3,5
22757,20,Male,Undergraduate,South Korea,5.5,Facebook,Yes,7.3,5,Single,4,8
22758,22,Female,High School,Russia,2.3,WhatsApp,No,8.7,8,In Relationship,2,4
22759,20,Female,Undergraduate,India,5.6,TikTok,Yes,5.3,6,In Relationship,3,7
22760,19,Male,Undergraduate,Singapore,3.9,YouTube,Yes,7.6,6,Single,3,7
22761,19,Male,Graduate,UAE,3.8,Instagram,Yes,8.1,7,Single,2,5
22762,22,Male,High School,Poland,5.6,Facebook,No,7.7,7,In Relationship,3,5
22763,20,Female,Undergraduate,Monaco,5.5,TikTok,No,6.2,6,In Relationship,3,7
22764,21,Male,Undergraduate,Argentina,4.7,Facebook,Yes,7.1,5,In Relationship,4,8
22765,19,Male,Graduate,Liechtenstein,2.4,Snapchat,No,8.5,8,Single,1,4
22766,21,Male,Undergraduate,Mexico,5.7,Instagram,Yes,7.1,6,Single,3,8
22767,20,Female,Graduate,Denmark,4.6,TikTok,Yes,6.5,7,Single,3,7
22768,21,Male,Undergraduate,Bangladesh,4.6,Snapchat,Yes,6.2,5,Single,3,8
22769,21,Male,Undergraduate,India,5.1,KakaoTalk,Yes,6.8,7,Complicated,3,6
22770,20,Female,Graduate,Spain,4.5,WhatsApp,Yes,8.2,7,Single,3,6
22771,19,Male,Graduate,Brazil,3.9,TikTok,Yes,7.8,8,Single,2,5
22772,22,Female,Graduate,USA,4.2,WhatsApp,Yes,5.9,7,Single,2,5
22773,22,Male,Graduate,Lithuania,6.8,Instagram,Yes,5.8,6,In Relationship,4,8
22774,21,Male,Undergraduate,USA,7.0,LinkedIn,No,5.4,5,In Relationship,4,8
22775,21,Female,Graduate,France,6.2,WeChat,Yes,4.8,5,Single,4,9
22776,23,Male,Undergraduate,Netherlands,5.8,TikTok,Yes,6.9,7,Single,3,6
22777,19,Male,Graduate,Ireland,2.8,Instagram,No,9.3,8,Single,2,4
22778,22,Female,Graduate,Poland,2.4,Facebook,No,8.7,8,Single,1,3
22779,22,Female,Undergraduate,Armenia,6.6,WeChat,Yes,5.2,5,Single,4,8
22780,22,Male,Undergraduate,Spain,5.6,Twitter,Yes,5.8,6,Single,3,7
22781,21,Male,Undergraduate,USA,3.2,Instagram,No,7.6,8,Single,1,4
22782,22,Male,Undergraduate,Turkey,5.0,WhatsApp,Yes,7.0,5,Single,4,9
22783,20,Male,Undergraduate,Japan,4.0,Instagram,No,8.0,7,Single,3,6
22784,22,Male,Graduate,Ireland,4.7,Instagram,Yes,7.4,7,Single,3,7
22785,20,Female,Graduate,Mexico,6.5,Facebook,No,5.0,5,In Relationship,4,8
22786,20,Male,Undergraduate,Maldives,4.3,LinkedIn,Yes,8.0,7,Single,2,6
22787,18,Female,Undergraduate,Canada,4.8,YouTube,Yes,7.7,8,Complicated,2,5
22788,22,Male,Graduate,Brazil,5.1,TikTok,Yes,6.6,6,In Relationship,3,8
22789,22,Female,Graduate,Bolivia,4.8,Twitter,Yes,6.4,6,In Relationship,2,7
22790,22,Male,Undergraduate,Russia,4.5,TikTok,No,8.3,5,In Relationship,3,7
22791,21,Male,Graduate,Canada,6.1,YouTube,Yes,6.0,6,In Relationship,3,6
22792,20,Female,Undergraduate,France,6.1,Instagram,Yes,5.2,5,Single,4,8
22793,23,Female,Graduate,Japan,6.1,Instagram,Yes,5.4,5,Single,4,8
22794,21,Female,Graduate,Maldives,5.0,Snapchat,Yes,8.3,7,Single,3,5
22795,22,Female,Graduate,Bangladesh,5.2,Instagram,Yes,6.6,6,In Relationship,3,7
22796,19,Female,Undergraduate,Kenya,5.7,TikTok,Yes,5.8,5,Single,3,8
22797,20,Male,Undergraduate,Ireland,3.1,Instagram,Yes,8.2,6,In Relationship,3,5
22798,20,Female,Undergraduate,India,4.4,Instagram,Yes,5.9,6,Single,3,7
22799,21,Female,Graduate,Brazil,4.3,Twitter,Yes,6.6,6,Single,3,7
22800,23,Male,Undergraduate,Italy,5.5,Instagram,Yes,7.2,5,In Relationship,3,7
22801,20,Female,Graduate,UAE,3.7,Instagram,Yes,8.0,8,In Relationship,1,4
22802,20,Female,Graduate,China,5.8,Instagram,Yes,5.5,5,In Relationship,4,8
22803,21,Female,Graduate,Russia,2.8,Instagram,Yes,8.9,8,Single,2,3
22804,21,Female,Undergraduate,Switzerland,7.2,Snapchat,Yes,5.8,5,In Relationship,4,8
22805,20,Male,Graduate,Netherlands,4.7,Instagram,Yes,6.9,7,Single,3,7
22806,19,Female,Graduate,Switzerland,4.9,LinkedIn,Yes,7.6,6,Single,3,6
22807,22,Female,Undergraduate,Israel,4.9,TikTok,Yes,5.9,6,Single,2,7
22808,19,Female,High School,France,4.8,Instagram,Yes,5.7,7,Single,3,7
22809,23,Male,Graduate,Ireland,5.6,Instagram,Yes,7.2,7,In Relationship,3,6
22810,21,Female,Graduate,Nepal,4.1,WhatsApp,No,8.4,8,Complicated,2,4
